ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;13.12.2023;12;38492.62;37873.73;2032.91;1951.30;2338.91;1834.63;
ОЭС Центра;13.12.2023;13;38690.12;37852.19;2058.27;1974.95;2370.25;1856.52;
ОЭС Центра;13.12.2023;14;38626.65;37921.46;2048.33;1965.24;2357.51;1846.54;
ОЭС Центра;13.12.2023;15;38594.15;38539.45;2021.29;1924.81;2319.32;1759.57;
ОЭС Центра;13.12.2023;16;38963.30;38739.27;2050.20;1948.94;2356.76;1736.18;
ОЭС Центра;13.12.2023;17;38918.22;38837.57;2042.74;1941.91;2348.85;1731.75;
ОЭС Центра;13.12.2023;18;38643.46;38776.34;2019.94;1922.56;2334.58;1718.36;
ОЭС Центра;13.12.2023;19;37993.57;37618.66;1960.34;1881.65;2246.78;1724.62;
ОЭС Центра;13.12.2023;20;37185.96;37014.78;1842.04;1769.11;2100.49;1653.73;
ОЭС Центра;13.12.2023;21;36260.71;35957.37;1763.33;1695.32;2014.92;1595.36;
ОЭС Центра;13.12.2023;22;34887.83;34918.94;1496.59;1445.32;1699.46;1363.82;
ОЭС Центра;13.12.2023;23;34172.61;33586.05;1287.49;1243.52;1445.32;1154.67;
ОЭС Центра;12.12.2023;0;32760.66;31801.31;1048.13;1010.39;1170.84;928.48;
ОЭС Центра;12.12.2023;1;31922.58;31308.44;955.20;921.15;1062.47;844.34;
ОЭС Центра;12.12.2023;2;31336.33;31245.41;851.91;822.10;943.40;751.23;
ОЭС Центра;12.12.2023;3;31214.87;31239.11;838.23;809.06;929.35;740.00;
ОЭС Центра;12.12.2023;4;31357.64;31287.13;942.70;909.81;1044.77;832.69;
ОЭС Центра;12.12.2023;5;32159.69;32161.63;1105.65;1066.46;1232.56;979.45;
ОЭС Центра;12.12.2023;6;33009.50;33956.76;1302.49;1260.07;1461.92;1161.81;
ОЭС Центра;12.12.2023;7;35056.41;35608.86;1660.45;1601.76;1882.10;1512.50;
ОЭС Центра;12.12.2023;8;36937.76;36976.14;1874.97;1804.06;2143.87;1694.59;
ОЭС Центра;12.12.2023;9;37967.86;38185.81;1935.16;1854.17;2230.07;1724.22;
ОЭС Центра;12.12.2023;10;38395.77;38383.02;1962.85;1877.23;2267.61;1736.28;
ОЭС Центра;12.12.2023;11;38289.68;37713.93;1994.89;1915.91;2297.45;1799.94;
ОЭС Центра;12.12.2023;12;37924.46;37641.87;1933.20;1857.32;2224.42;1739.35;
ОЭС Центра;12.12.2023;13;38060.29;37765.29;1951.80;1875.06;2250.93;1755.94;
ОЭС Центра;12.12.2023;14;38003.41;37741.93;1965.23;1888.29;2263.03;1768.74;
ОЭС Центра;12.12.2023;15;38034.07;38247.54;1919.28;1839.29;2212.89;1709.87;
ОЭС Центра;12.12.2023;16;38408.77;38835.64;1939.86;1855.00;2244.70;1725.14;
ОЭС Центра;12.12.2023;17;38501.50;38795.36;1935.74;1853.81;2244.85;1738.13;
ОЭС Центра;12.12.2023;18;38247.72;38397.49;1926.86;1847.09;2226.68;1733.91;
ОЭС Центра;12.12.2023;19;37664.22;37334.33;1910.64;1836.36;2192.89;1725.66;
ОЭС Центра;12.12.2023;20;36914.68;36287.58;1856.52;1785.64;2120.80;1684.80;
ОЭС Центра;12.12.2023;21;36019.75;35557.26;1673.56;1611.77;1917.35;1525.34;
ОЭС Центра;12.12.2023;22;34608.29;34338.54;1344.11;1299.06;1526.59;1210.08;
ОЭС Центра;12.12.2023;23;33920.21;33042.29;1218.27;1175.41;1374.21;1088.62;
ОЭС Центра;11.12.2023;0;32533.71;31715.49;1050.15;1012.46;1174.85;897.68;
ОЭС Центра;11.12.2023;1;31720.78;31091.58;962.83;928.61;1072.80;807.06;
ОЭС Центра;11.12.2023;2;31236.42;31102.20;888.39;857.81;987.45;750.00;
ОЭС Центра;11.12.2023;3;31085.27;31163.56;849.45;820.29;941.02;716.04;
ОЭС Центра;11.12.2023;4;31259.57;31387.58;957.48;924.76;1058.34;815.38;
ОЭС Центра;11.12.2023;5;32238.94;32385.13;1087.84;1051.00;1208.22;940.63;
ОЭС Центра;11.12.2023;6;33112.90;34063.85;1315.06;1273.10;1471.61;1189.56;
ОЭС Центра;11.12.2023;7;35317.61;35790.48;1806.06;1742.81;2050.08;1650.66;
ОЭС Центра;11.12.2023;8;37182.01;37351.97;1940.47;1863.79;2199.66;1737.98;
ОЭС Центра;11.12.2023;9;38396.67;38155.32;2034.56;1933.98;2350.08;1673.84;
ОЭС Центра;11.12.2023;10;38872.75;38195.20;2067.30;1960.37;2397.18;1651.16;
ОЭС Центра;11.12.2023;11;38831.29;37669.46;2082.73;1975.05;2412.41;1639.09;
ОЭС Центра;11.12.2023;12;38545.28;37857.92;2030.01;1929.76;2347.29;1676.36;
ОЭС Центра;11.12.2023;13;38639.79;37944.71;2044.34;1943.47;2368.89;1663.74;
ОЭС Центра;11.12.2023;14;38566.72;37981.44;2040.09;1939.59;2362.41;1667.02;
ОЭС Центра;11.12.2023;15;38478.43;38209.97;1998.11;1905.32;2305.99;1686.99;
ОЭС Центра;11.12.2023;16;38793.74;38568.36;2033.03;1930.93;2357.02;1674.42;
ОЭС Центра;11.12.2023;17;38880.21;38601.36;2039.40;1935.46;2366.81;1672.66;
ОЭС Центра;11.12.2023;18;38524.64;38307.78;2013.63;1912.03;2329.86;1690.23;
ОЭС Центра;11.12.2023;19;37944.92;37612.73;1915.09;1836.56;2209.81;1721.78;
ОЭС Центра;11.12.2023;20;37266.44;36636.68;1855.94;1783.77;2134.15;1686.26;
ОЭС Центра;11.12.2023;21;36291.22;35771.34;1650.15;1590.33;1893.07;1494.87;
ОЭС Центра;11.12.2023;22;34832.68;34563.72;1319.43;1275.18;1503.49;1154.32;
ОЭС Центра;11.12.2023;23;34104.90;33109.23;1178.80;1137.00;1330.58;1015.73;
ОЭС Центра;10.12.2023;0;33021.33;31997.74;1042.40;1004.94;1174.37;928.88;
ОЭС Центра;10.12.2023;1;32131.87;31509.23;886.81;854.93;993.25;786.85;
ОЭС Центра;10.12.2023;2;31476.43;31504.23;788.70;761.23;879.57;697.20;
ОЭС Центра;10.12.2023;3;31254.25;31393.23;740.06;712.83;857.33;658.84;
ОЭС Центра;10.12.2023;4;31225.87;31347.81;280.35;236.12;872.15;2.63;
ОЭС Центра;10.12.2023;5;31744.60;31409.43;900.56;868.87;1010.59;792.90;
ОЭС Центра;10.12.2023;6;31434.72;31691.76;984.14;950.72;1097.81;836.07;
ОЭС Центра;10.12.2023;7;32261.89;32648.13;1108.08;1070.82;1256.55;937.91;
ОЭС Центра;10.12.2023;8;33500.01;33742.26;1457.48;1410.04;1651.73;1278.68;
ОЭС Центра;10.12.2023;9;34758.91;34875.11;1624.64;1569.90;1783.02;1450.54;
ОЭС Центра;10.12.2023;10;35725.63;35254.83;1774.73;1710.12;2046.63;1621.71;
ОЭС Центра;10.12.2023;11;36077.34;35301.32;1801.91;1735.44;2080.11;1645.55;
ОЭС Центра;10.12.2023;12;36117.56;35511.84;1798.91;1731.12;2079.37;1642.81;
ОЭС Центра;10.12.2023;13;36191.22;35619.55;1808.74;1741.73;2089.08;1651.81;
ОЭС Центра;10.12.2023;14;36161.93;36196.22;1781.81;1715.08;2061.85;1623.55;
ОЭС Центра;10.12.2023;15;36260.36;36597.22;1776.29;1707.10;2062.10;1616.11;
ОЭС Центра;10.12.2023;16;36858.75;36820.73;1842.43;1769.32;2151.75;1669.76;
ОЭС Центра;10.12.2023;17;37366.32;37089.58;1852.65;1777.47;2150.04;1667.35;
ОЭС Центра;10.12.2023;18;37198.08;36912.68;1847.90;1773.40;2142.22;1660.64;
ОЭС Центра;10.12.2023;19;36695.30;36366.26;1815.99;1745.05;2100.28;1640.24;
ОЭС Центра;10.12.2023;20;36152.95;35572.89;1743.69;1677.41;2008.69;1591.41;
ОЭС Центра;10.12.2023;21;35383.01;34636.86;1563.29;1507.96;1790.37;1434.55;
ОЭС Центра;10.12.2023;22;34142.89;33613.82;1299.63;1254.97;1479.75;1194.15;
ОЭС Центра;10.12.2023;23;33595.63;32722.99;1113.43;1074.12;1254.61;982.39;
ОЭС Центра;09.12.2023;0;33336.80;32485.95;1089.24;1051.04;1223.13;966.88;
ОЭС Центра;09.12.2023;1;32437.33;31810.22;980.68;946.44;1096.47;849.84;
ОЭС Центра;09.12.2023;2;31842.57;31654.49;868.96;839.03;967.76;746.56;
ОЭС Центра;09.12.2023;3;31618.84;31649.49;822.80;794.59;917.02;683.81;
ОЭС Центра;09.12.2023;4;31675.42;31649.49;866.47;836.66;964.16;719.95;
ОЭС Центра;09.12.2023;5;32218.07;31856.45;987.71;953.64;1104.67;838.74;
ОЭС Центра;09.12.2023;6;32134.62;32787.07;1105.81;1069.17;1245.17;969.34;
ОЭС Центра;09.12.2023;7;33241.22;33873.69;1366.63;1321.32;1572.50;1243.09;
ОЭС Центра;09.12.2023;8;34669.61;35274.62;1607.78;1552.86;1867.37;1438.83;
ОЭС Центра;09.12.2023;9;35993.07;35770.12;1831.06;1764.01;2147.01;1629.87;
ОЭС Центра;09.12.2023;10;36854.19;36470.38;1861.54;1791.74;2190.45;1644.42;
ОЭС Центра;09.12.2023;11;37126.36;36579.45;1892.14;1820.70;2226.40;1671.79;
ОЭС Центра;09.12.2023;12;37068.50;36773.39;1868.97;1798.15;2198.34;1650.51;
ОЭС Центра;09.12.2023;13;37020.47;36765.06;1866.27;1794.27;2192.32;1648.39;
ОЭС Центра;09.12.2023;14;36921.81;37118.41;1846.62;1776.34;2173.63;1632.58;
ОЭС Центра;09.12.2023;15;36955.43;37249.66;1844.49;1771.42;2177.77;1631.16;
ОЭС Центра;09.12.2023;16;37485.89;37734.27;1867.11;1791.72;2209.97;1641.22;
ОЭС Центра;09.12.2023;17;37898.19;37911.33;1898.67;1818.62;2242.94;1655.23;
ОЭС Центра;09.12.2023;18;37685.52;37662.71;1877.09;1799.09;2231.87;1642.60;
ОЭС Центра;09.12.2023;19;37091.97;37004.47;1844.54;1770.45;2182.35;1631.07;
ОЭС Центра;09.12.2023;20;36403.25;35709.63;1811.95;1743.50;2130.14;1618.79;
ОЭС Центра;09.12.2023;21;35680.21;35179.64;1616.94;1559.37;1890.09;1445.18;
ОЭС Центра;09.12.2023;22;34523.17;33754.82;1313.57;1268.43;1522.70;1169.82;
ОЭС Центра;09.12.2023;23;34064.36;33092.80;1182.69;1140.91;1357.48;1073.20;
ОЭС Центра;08.12.2023;0;32886.98;32104.15;990.14;955.67;1093.41;865.31;
ОЭС Центра;08.12.2023;1;32020.47;31903.19;840.26;810.51;923.79;707.99;
ОЭС Центра;08.12.2023;2;31501.12;31772.17;276.56;232.73;874.30;2.58;
ОЭС Центра;08.12.2023;3;31376.06;31538.81;274.15;232.70;875.73;2.58;
ОЭС Центра;08.12.2023;4;31540.17;31723.37;310.33;262.03;1034.51;2.84;
ОЭС Центра;08.12.2023;5;32487.46;32708.94;1044.02;1008.54;1153.91;919.85;
ОЭС Центра;08.12.2023;6;33269.78;33923.74;1286.94;1244.91;1438.45;1148.14;
ОЭС Центра;08.12.2023;7;35384.42;35778.63;1606.64;1553.19;1808.92;1481.77;
ОЭС Центра;08.12.2023;8;37214.87;36813.42;1829.78;1763.86;2075.46;1663.36;
ОЭС Центра;08.12.2023;9;38483.52;38115.32;1871.20;1798.50;2140.12;1666.85;
ОЭС Центра;08.12.2023;10;38825.81;38256.06;1886.94;1812.73;2161.22;1673.76;
ОЭС Центра;08.12.2023;11;38756.46;37646.14;1903.83;1831.18;2176.44;1702.96;
ОЭС Центра;08.12.2023;12;38462.82;37565.95;1889.91;1818.75;2155.02;1698.67;
ОЭС Центра;08.12.2023;13;38547.92;37649.51;1902.12;1830.67;2167.82;1710.77;
ОЭС Центра;08.12.2023;14;38459.40;37674.20;1896.24;1825.09;2161.18;1719.33;
ОЭС Центра;08.12.2023;15;38419.70;38202.33;1846.93;1775.02;2106.04;1656.58;
ОЭС Центра;08.12.2023;16;38855.09;38532.65;1877.45;1800.86;2145.35;1671.43;
ОЭС Центра;08.12.2023;17;38877.52;38546.45;1873.91;1797.89;2146.30;1658.99;
ОЭС Центра;08.12.2023;18;38562.10;38402.46;1852.75;1778.74;2120.39;1645.84;
ОЭС Центра;08.12.2023;19;37955.67;37170.73;1838.55;1768.65;2096.31;1658.99;
ОЭС Центра;08.12.2023;20;37324.98;36127.81;1812.05;1744.09;2061.24;1630.64;
ОЭС Центра;08.12.2023;21;36477.58;35313.74;1625.52;1568.04;1852.79;1492.44;
ОЭС Центра;08.12.2023;22;35129.64;33911.72;1309.36;1264.98;1483.89;1200.87;
ОЭС Центра;08.12.2023;23;34412.42;33022.64;1191.90;1150.95;1329.18;1077.00;
ОЭС Центра;07.12.2023;0;32495.94;32188.70;1009.14;972.39;1128.20;845.26;
ОЭС Центра;07.12.2023;1;31669.51;31958.72;884.60;852.85;983.81;731.69;
ОЭС Центра;07.12.2023;2;31169.10;31947.72;808.09;779.69;895.34;656.37;
ОЭС Центра;07.12.2023;3;31043.91;31998.72;788.88;761.23;882.31;636.68;
ОЭС Центра;07.12.2023;4;31193.27;32029.72;900.23;868.61;998.68;741.16;
ОЭС Центра;07.12.2023;5;32052.97;32700.82;1063.60;1026.20;1191.06;884.38;
ОЭС Центра;07.12.2023;6;32945.08;34156.29;1320.56;1275.56;1494.92;1132.82;
ОЭС Центра;07.12.2023;7;35123.38;35822.11;1691.43;1632.86;1934.04;1509.91;
ОЭС Центра;07.12.2023;8;36958.23;37189.39;1838.39;1769.69;2120.68;1662.43;
ОЭС Центра;07.12.2023;9;38080.60;38569.07;1939.27;1846.35;2279.13;1603.93;
ОЭС Центра;07.12.2023;10;38484.89;38825.11;2002.49;1896.99;2586.47;1501.72;
ОЭС Центра;07.12.2023;11;38368.28;38004.90;1925.30;1849.61;2231.90;1707.12;
ОЭС Центра;07.12.2023;12;38131.73;37827.86;1900.96;1828.64;2199.07;1720.07;
ОЭС Центра;07.12.2023;13;38237.05;37885.12;1912.73;1839.96;2212.38;1730.15;
ОЭС Центра;07.12.2023;14;38138.61;37855.92;1908.98;1836.35;2207.62;1726.80;
ОЭС Центра;07.12.2023;15;38159.50;38279.98;1913.88;1835.14;2220.33;1662.04;
ОЭС Центра;07.12.2023;16;38611.39;38799.25;2054.89;1936.02;2607.70;1398.38;
ОЭС Центра;07.12.2023;17;38697.38;38659.20;2074.93;1951.50;2607.51;1352.68;
ОЭС Центра;07.12.2023;18;38518.97;38600.19;2051.47;1934.46;2607.41;1402.93;
ОЭС Центра;07.12.2023;19;37947.70;37564.65;1900.75;1825.61;2199.49;1672.37;
ОЭС Центра;07.12.2023;20;37197.47;36382.25;1814.32;1744.06;2091.72;1627.47;
ОЭС Центра;07.12.2023;21;36262.83;35629.57;1680.81;1619.26;1939.35;1532.69;
ОЭС Центра;07.12.2023;22;34852.31;34149.45;1387.69;1340.76;1578.18;1277.86;
ОЭС Центра;07.12.2023;23;34023.24;33120.14;1205.45;1163.05;1360.63;1085.54;
ОЭС Центра;06.12.2023;0;32338.49;31404.88;1095.10;1058.19;1222.01;936.35;
ОЭС Центра;06.12.2023;1;31508.34;30866.70;1029.60;995.48;1143.90;860.01;
ОЭС Центра;06.12.2023;2;30993.02;30538.84;972.75;940.49;1076.62;783.14;
ОЭС Центра;06.12.2023;3;30841.41;30534.14;955.60;924.02;1057.54;769.42;
ОЭС Центра;06.12.2023;4;31023.22;30867.69;1042.26;1008.19;1153.64;845.22;
ОЭС Центра;06.12.2023;5;31916.83;31469.95;1167.31;1128.26;1304.14;978.33;
ОЭС Центра;06.12.2023;6;32730.25;33150.37;1397.58;1351.58;1573.25;1210.75;
ОЭС Центра;06.12.2023;7;34784.95;34711.24;1773.31;1711.26;2016.34;1568.59;
ОЭС Центра;06.12.2023;8;36572.82;36223.49;1853.89;1781.95;2143.71;1658.44;
ОЭС Центра;06.12.2023;9;37777.09;37354.63;2010.68;1893.93;2428.85;1495.75;
ОЭС Центра;06.12.2023;10;38258.33;37534.77;2095.24;1961.11;2622.87;1325.74;
ОЭС Центра;06.12.2023;11;38188.04;37056.31;2010.49;1909.72;2396.22;1654.79;
ОЭС Центра;06.12.2023;12;37948.16;36847.17;1971.65;1884.82;2316.21;1678.72;
ОЭС Центра;06.12.2023;13;38046.81;36905.44;1985.91;1896.20;2335.40;1682.37;
ОЭС Центра;06.12.2023;14;37971.02;36859.50;1974.29;1887.00;2315.73;1679.39;
ОЭС Центра;06.12.2023;15;37913.55;37120.88;2008.12;1898.48;2403.34;1555.00;
ОЭС Центра;06.12.2023;16;38342.41;37823.23;2106.57;1968.10;2600.58;1257.80;
ОЭС Центра;06.12.2023;17;38438.06;37729.58;2121.82;1981.01;2624.42;1237.66;
ОЭС Центра;06.12.2023;18;38197.00;37535.06;2103.32;1967.01;2624.91;1297.61;
ОЭС Центра;06.12.2023;19;37656.77;36776.28;1966.96;1872.57;2318.47;1627.10;
ОЭС Центра;06.12.2023;20;36817.68;35924.77;1860.95;1785.38;2153.53;1616.89;
ОЭС Центра;06.12.2023;21;35907.51;34704.54;1786.80;1719.76;2061.28;1598.03;
ОЭС Центра;06.12.2023;22;34551.09;33612.64;1459.57;1410.07;1669.29;1278.28;
ОЭС Центра;06.12.2023;23;33830.82;32453.86;1240.84;1199.01;1403.71;1081.52;
ОЭС Центра;05.12.2023;0;32022.71;31033.68;1177.44;1138.81;1296.08;977.69;
ОЭС Центра;05.12.2023;1;31204.92;30693.57;1070.77;1035.86;1173.99;862.35;
ОЭС Центра;05.12.2023;2;30683.97;30395.77;1017.40;984.83;1112.33;816.04;
ОЭС Центра;05.12.2023;3;30537.99;30322.16;1015.88;983.24;1110.30;818.76;
ОЭС Центра;05.12.2023;4;30696.96;30728.57;1068.30;1033.97;1167.86;875.79;
ОЭС Центра;05.12.2023;5;31601.07;31388.04;1201.53;1162.65;1335.57;1058.90;
ОЭС Центра;05.12.2023;6;32375.23;33089.79;1448.19;1402.17;1623.74;1307.19;
ОЭС Центра;05.12.2023;7;34411.93;34790.67;1768.94;1706.09;2005.30;1585.88;
ОЭС Центра;05.12.2023;8;36219.61;35693.98;1939.79;1849.81;2202.13;1574.82;
ОЭС Центра;05.12.2023;9;37359.54;36585.71;2010.28;1905.11;2308.61;1532.42;
ОЭС Центра;05.12.2023;10;37811.13;36859.40;2058.50;1937.66;2383.74;1511.55;
ОЭС Центра;05.12.2023;11;37748.25;36021.45;2038.51;1932.00;2341.78;1508.34;
ОЭС Центра;05.12.2023;12;37471.87;35913.44;2029.65;1923.09;2323.36;1517.67;
ОЭС Центра;05.12.2023;13;37579.63;36022.57;2035.51;1929.44;2333.79;1509.77;
ОЭС Центра;05.12.2023;14;37536.38;35968.26;2036.62;1929.12;2331.15;1513.59;
ОЭС Центра;05.12.2023;15;37509.42;36082.43;2016.35;1910.52;2305.15;1526.88;
ОЭС Центра;05.12.2023;16;37878.56;37090.39;2058.91;1939.71;2343.23;1505.18;
ОЭС Центра;05.12.2023;17;38053.16;37300.38;2128.30;1985.06;2470.75;1483.46;
ОЭС Центра;05.12.2023;18;37796.07;37107.58;2100.37;1965.33;2434.44;1495.28;
ОЭС Центра;05.12.2023;19;37207.30;35794.44;2007.36;1903.22;2287.28;1529.36;
ОЭС Центра;05.12.2023;20;36460.68;35415.18;1935.98;1842.98;2197.41;1575.82;
ОЭС Центра;05.12.2023;21;35639.19;34724.13;1798.80;1728.07;2060.88;1576.37;
ОЭС Центра;05.12.2023;22;34280.53;33708.07;1469.57;1420.57;1670.65;1269.50;
ОЭС Центра;05.12.2023;23;33536.09;32276.13;1256.63;1215.80;1410.26;1098.13;
ОЭС Центра;04.12.2023;0;31305.15;30376.54;1201.23;1162.50;1330.76;975.41;
ОЭС Центра;04.12.2023;1;30471.90;29809.44;1145.93;1108.71;1264.73;902.21;
ОЭС Центра;04.12.2023;2;29961.01;29671.24;1096.56;1061.68;1208.38;863.39;
ОЭС Центра;04.12.2023;3;29830.79;29579.85;1090.70;1055.88;1198.71;853.15;
ОЭС Центра;04.12.2023;4;29982.41;30009.78;1123.33;1087.99;1230.59;874.25;
ОЭС Центра;04.12.2023;5;30869.82;31459.85;1259.30;1220.74;1384.09;1005.91;
ОЭС Центра;04.12.2023;6;31729.57;32973.11;1504.31;1456.66;1666.16;1244.23;
ОЭС Центра;04.12.2023;7;33931.14;34877.52;1817.63;1746.48;2034.39;1536.27;
ОЭС Центра;04.12.2023;8;35843.94;35748.48;2050.22;1937.80;2305.77;1453.55;
ОЭС Центра;04.12.2023;9;37028.40;36922.61;2123.99;1985.36;2404.28;1273.15;
ОЭС Центра;04.12.2023;10;37564.30;37214.32;2185.49;1999.98;2489.42;633.65;
ОЭС Центра;04.12.2023;11;37534.97;36244.78;2159.17;2026.90;2444.54;1386.86;
ОЭС Центра;04.12.2023;12;37223.70;36032.89;2143.72;2014.90;2424.53;1395.43;
ОЭС Центра;04.12.2023;13;37368.56;36180.26;2150.77;2022.60;2440.56;1388.37;
ОЭС Центра;04.12.2023;14;37383.78;36019.86;2152.94;2022.77;2439.63;1388.96;
ОЭС Центра;04.12.2023;15;37412.39;36455.94;2168.48;1988.47;2467.71;629.44;
ОЭС Центра;04.12.2023;16;37648.02;37294.35;2184.09;1992.64;2501.41;627.47;
ОЭС Центра;04.12.2023;17;37677.40;37434.86;2202.13;2000.01;2548.85;626.92;
ОЭС Центра;04.12.2023;18;37463.28;37227.65;2194.73;1994.36;2531.47;624.99;
ОЭС Центра;04.12.2023;19;36867.97;35559.47;2090.56;1956.67;2369.79;1270.70;
ОЭС Центра;04.12.2023;20;36163.85;35212.07;1986.71;1863.33;2314.63;1311.05;
ОЭС Центра;04.12.2023;21;35255.10;34408.35;1813.40;1733.36;2074.78;1506.26;
ОЭС Центра;04.12.2023;22;33860.84;33433.67;1474.74;1423.85;1656.70;1225.10;
ОЭС Центра;04.12.2023;23;33102.54;32407.12;1286.30;1244.45;1429.36;1044.60;
ОЭС Центра;03.12.2023;0;31396.46;30880.64;1234.14;1194.76;1381.87;1001.61;
ОЭС Центра;03.12.2023;1;30524.14;30223.95;1176.42;1138.71;1311.53;931.21;
ОЭС Центра;03.12.2023;2;29884.89;29826.63;1096.88;1062.05;1218.24;855.48;
ОЭС Центра;03.12.2023;3;29665.82;29552.87;1091.78;1056.75;1212.95;844.11;
ОЭС Центра;03.12.2023;4;29686.39;29655.64;1093.98;1059.02;1214.25;843.12;
ОЭС Центра;03.12.2023;5;30195.15;30126.84;1163.22;1126.03;1298.41;907.33;
ОЭС Центра;03.12.2023;6;29900.99;30749.67;1202.64;1164.18;1350.18;949.56;
ОЭС Центра;03.12.2023;7;30729.91;31742.56;1381.47;1338.38;1547.95;1083.34;
ОЭС Центра;03.12.2023;8;31886.04;32274.86;1613.82;1560.29;1820.18;1281.86;
ОЭС Центра;03.12.2023;9;33116.16;33385.59;1759.36;1694.88;2000.16;1415.39;
ОЭС Центра;03.12.2023;10;34073.34;33796.32;1849.31;1767.82;2108.21;1540.09;
ОЭС Центра;03.12.2023;11;34422.08;34048.59;1865.30;1780.27;2127.51;1563.21;
ОЭС Центра;03.12.2023;12;34461.62;34054.66;1867.87;1782.35;2128.58;1516.16;
ОЭС Центра;03.12.2023;13;34469.09;34076.84;1868.11;1782.68;2130.03;1543.94;
ОЭС Центра;03.12.2023;14;34450.24;34263.86;1866.29;1780.19;2130.63;1591.22;
ОЭС Центра;03.12.2023;15;34562.27;34769.63;1859.83;1772.05;2129.17;1600.50;
ОЭС Центра;03.12.2023;16;35171.97;35067.58;1917.12;1818.60;2205.20;1579.81;
ОЭС Центра;03.12.2023;17;35665.16;35471.97;2052.21;1918.44;2398.24;1519.52;
ОЭС Центра;03.12.2023;18;35586.31;35509.67;2042.67;1905.05;2393.61;1534.96;
ОЭС Центра;03.12.2023;19;35104.42;35002.24;2017.08;1883.65;2353.40;1547.46;
ОЭС Центра;03.12.2023;20;34505.90;33734.45;1856.81;1770.42;2173.17;1589.29;
ОЭС Центра;03.12.2023;21;33786.03;32903.36;1754.56;1688.75;2007.36;1495.38;
ОЭС Центра;03.12.2023;22;32603.42;32160.43;1484.06;1433.12;1680.87;1242.93;
ОЭС Центра;03.12.2023;23;32072.59;31130.56;1285.16;1244.19;1441.12;1082.51;
