ОЭС;Дата;Час;Объем полного планового потребления, МВт*ч;Объем планового производства, МВт*ч;Индекс равновесных цен на покупку электроэнергии, руб./МВт*ч;Индекс равновесных цен на продажу электроэнергии, руб.МВт*ч;Максимальный индекс равновесной цены, руб.МВт*ч;Минимальный индекс равновесной цены, руб.МВт*ч;
ОЭС Центра;10.03.2023;12;33874.05;33920.16;1950.61;1879.32;2237.55;1718.76;
ОЭС Центра;10.03.2023;13;33913.13;33915.19;1950.29;1879.04;2232.17;1720.78;
ОЭС Центра;10.03.2023;14;33874.69;33863.24;1945.05;1873.20;2228.76;1716.06;
ОЭС Центра;10.03.2023;15;33686.28;33757.13;1928.18;1856.81;2211.07;1702.70;
ОЭС Центра;10.03.2023;16;33584.32;34312.60;1867.23;1800.86;2113.97;1661.49;
ОЭС Центра;10.03.2023;17;33452.35;34338.18;1883.55;1812.46;2162.81;1664.35;
ОЭС Центра;10.03.2023;18;34058.06;34534.73;1920.92;1847.33;2200.76;1687.86;
ОЭС Центра;10.03.2023;19;34210.21;34245.55;1950.18;1877.23;2241.29;1709.18;
ОЭС Центра;10.03.2023;20;33719.04;33664.93;1942.88;1871.85;2220.82;1711.62;
ОЭС Центра;10.03.2023;21;32989.42;33254.50;1913.47;1844.22;2186.28;1695.47;
ОЭС Центра;10.03.2023;22;31512.23;32594.14;1722.39;1663.02;1945.52;1383.75;
ОЭС Центра;10.03.2023;23;30951.32;31847.31;1629.76;1576.90;1879.57;1273.98;
ОЭС Центра;09.03.2023;0;29442.82;30295.14;1219.77;1185.79;1382.40;933.44;
ОЭС Центра;09.03.2023;1;28740.39;29855.37;1150.18;1118.25;1299.31;879.77;
ОЭС Центра;09.03.2023;2;28317.78;29539.21;1110.31;1079.59;1242.72;852.20;
ОЭС Центра;09.03.2023;3;28208.02;29678.32;1113.68;1083.06;1245.63;835.05;
ОЭС Центра;09.03.2023;4;28521.44;30250.15;1201.58;1168.73;1346.06;916.06;
ОЭС Центра;09.03.2023;5;29359.20;30585.78;1337.64;1299.66;1505.73;1068.78;
ОЭС Центра;09.03.2023;6;29954.01;31271.08;1582.35;1533.15;1825.36;1441.16;
ОЭС Центра;09.03.2023;7;31479.40;32239.49;1727.28;1665.27;2001.70;1563.84;
ОЭС Центра;09.03.2023;8;33240.57;33184.17;1888.81;1811.91;2239.20;1648.55;
ОЭС Центра;09.03.2023;9;34246.38;34542.71;1961.58;1826.84;2331.28;707.21;
ОЭС Центра;09.03.2023;10;34404.92;34654.32;1972.20;1839.82;2368.64;587.67;
ОЭС Центра;09.03.2023;11;34190.81;33871.45;2009.39;1890.81;2385.29;433.87;
ОЭС Центра;09.03.2023;12;33806.03;33578.01;1946.84;1849.32;2235.36;1154.09;
ОЭС Центра;09.03.2023;13;33890.47;33541.27;1949.80;1854.21;2234.13;1256.48;
ОЭС Центра;09.03.2023;14;33786.81;33502.70;1942.56;1840.28;2229.92;1117.06;
ОЭС Центра;09.03.2023;15;33581.42;33522.22;1943.18;1825.89;2285.78;786.84;
ОЭС Центра;09.03.2023;16;33394.62;33604.34;1925.09;1801.64;2247.18;854.63;
ОЭС Центра;09.03.2023;17;33243.01;33916.74;1894.23;1779.37;2199.73;798.69;
ОЭС Центра;09.03.2023;18;33823.14;34274.65;1903.60;1794.52;2224.68;1209.34;
ОЭС Центра;09.03.2023;19;34052.45;33827.44;1967.72;1869.06;2246.22;1016.61;
ОЭС Центра;09.03.2023;20;33521.39;33402.43;1898.71;1804.56;2240.00;1393.33;
ОЭС Центра;09.03.2023;21;32758.65;33004.36;1852.15;1758.64;2185.51;1314.57;
ОЭС Центра;09.03.2023;22;31239.29;31809.89;1868.13;1741.78;2378.64;160.47;
ОЭС Центра;09.03.2023;23;30730.58;30855.28;1585.51;1535.66;1803.37;1244.94;
ОЭС Центра;08.03.2023;0;29886.64;30462.14;1234.64;1199.64;1404.92;886.36;
ОЭС Центра;08.03.2023;1;29149.23;30032.96;1168.66;1135.48;1322.52;859.98;
ОЭС Центра;08.03.2023;2;28639.07;29652.50;1113.78;1082.23;1247.84;812.73;
ОЭС Центра;08.03.2023;3;28496.55;29535.12;1104.32;1073.04;1236.28;814.48;
ОЭС Центра;08.03.2023;4;28680.63;29679.44;1140.77;1108.16;1280.47;831.80;
ОЭС Центра;08.03.2023;5;29060.35;30011.51;1145.51;1113.05;1291.69;822.82;
ОЭС Центра;08.03.2023;6;28610.31;30111.30;1163.47;1130.23;1327.21;836.82;
ОЭС Центра;08.03.2023;7;29134.54;30530.02;1233.67;1198.15;1410.46;888.69;
ОЭС Центра;08.03.2023;8;30458.93;31025.35;1572.90;1524.14;1825.40;1121.43;
ОЭС Центра;08.03.2023;9;31626.46;31856.66;1654.18;1598.30;1952.09;1203.18;
ОЭС Центра;08.03.2023;10;32225.99;32351.36;1681.81;1621.86;1996.78;1295.14;
ОЭС Центра;08.03.2023;11;32429.21;32484.77;1684.14;1623.97;1997.20;1274.71;
ОЭС Центра;08.03.2023;12;32301.89;32397.20;1677.12;1618.11;1978.78;1230.10;
ОЭС Центра;08.03.2023;13;32189.15;32247.78;1671.49;1613.60;1961.79;1217.89;
ОЭС Центра;08.03.2023;14;32049.89;32407.89;1722.94;1639.85;2004.49;667.47;
ОЭС Центра;08.03.2023;15;31994.48;32257.32;1740.81;1653.39;2044.96;464.63;
ОЭС Центра;08.03.2023;16;32069.36;32444.56;1745.52;1654.72;2048.11;434.28;
ОЭС Центра;08.03.2023;17;32188.19;32471.01;1736.04;1650.28;2018.94;592.52;
ОЭС Центра;08.03.2023;18;32920.25;32856.45;1833.63;1709.45;2725.21;324.87;
ОЭС Центра;08.03.2023;19;33130.50;32869.62;1855.54;1724.51;2744.54;290.97;
ОЭС Центра;08.03.2023;20;32750.08;32273.47;1880.98;1750.78;2739.02;193.62;
ОЭС Центра;08.03.2023;21;32054.49;31928.15;1789.61;1689.24;2142.03;343.81;
ОЭС Центра;08.03.2023;22;30627.14;30643.72;1565.70;1518.23;1820.87;1161.50;
ОЭС Центра;08.03.2023;23;30288.63;30534.04;1326.05;1288.07;1520.27;989.88;
ОЭС Центра;07.03.2023;0;29838.85;31340.19;1251.00;1217.02;1417.35;899.22;
ОЭС Центра;07.03.2023;1;29199.89;30919.62;1185.68;1153.24;1346.29;847.54;
ОЭС Центра;07.03.2023;2;28700.90;30553.43;1137.25;1106.30;1286.60;816.82;
ОЭС Центра;07.03.2023;3;28574.08;30731.02;1154.37;1123.12;1307.91;835.52;
ОЭС Центра;07.03.2023;4;28861.40;31168.71;1224.66;1191.43;1389.80;888.08;
ОЭС Центра;07.03.2023;5;29626.28;31387.51;1446.97;1406.39;1648.27;1112.87;
ОЭС Центра;07.03.2023;6;30219.70;32049.51;1605.49;1556.11;1864.49;1403.98;
ОЭС Центра;07.03.2023;7;31769.30;33353.04;1736.26;1677.19;2050.64;1531.83;
ОЭС Центра;07.03.2023;8;33586.19;34129.34;1816.58;1752.91;2090.18;1644.39;
ОЭС Центра;07.03.2023;9;34530.56;34991.60;1849.99;1760.61;2165.68;1293.48;
ОЭС Центра;07.03.2023;10;34720.41;34811.90;1887.39;1784.35;2180.87;1351.59;
ОЭС Центра;07.03.2023;11;34478.57;33861.44;1918.28;1842.21;2224.82;1719.59;
ОЭС Центра;07.03.2023;12;34058.50;34086.46;1849.38;1783.03;2135.58;1626.27;
ОЭС Центра;07.03.2023;13;34119.40;34114.59;1842.07;1768.84;2133.03;1571.33;
ОЭС Центра;07.03.2023;14;33954.30;34035.34;1828.43;1745.61;2121.07;1292.65;
ОЭС Центра;07.03.2023;15;33754.83;34076.46;1824.78;1735.99;2434.32;1287.92;
ОЭС Центра;07.03.2023;16;33603.94;34456.90;1816.42;1721.18;2113.24;1322.55;
ОЭС Центра;07.03.2023;17;33471.37;34516.51;1807.88;1715.26;2108.68;1311.29;
ОЭС Центра;07.03.2023;18;34046.88;34634.50;1837.59;1740.49;2142.97;1324.35;
ОЭС Центра;07.03.2023;19;34151.01;33842.56;1867.05;1798.24;2150.41;1668.35;
ОЭС Центра;07.03.2023;20;33504.78;33790.64;1827.97;1762.35;2099.98;1641.15;
ОЭС Центра;07.03.2023;21;32718.26;33303.15;1763.30;1682.29;2324.14;1276.60;
ОЭС Центра;07.03.2023;22;31315.91;31881.05;1654.64;1600.90;1933.99;1321.19;
ОЭС Центра;07.03.2023;23;30948.10;31259.91;1548.09;1502.33;1786.98;1148.23;
ОЭС Центра;06.03.2023;0;29636.99;30714.82;1543.04;1498.37;1765.43;1205.39;
ОЭС Центра;06.03.2023;1;28962.31;30337.86;1350.10;1312.26;1529.11;1032.44;
ОЭС Центра;06.03.2023;2;28517.00;30368.47;1236.56;1202.68;1404.63;943.09;
ОЭС Центра;06.03.2023;3;28379.80;30396.77;1235.86;1202.22;1401.11;952.83;
ОЭС Центра;06.03.2023;4;28679.61;30483.31;1388.95;1350.60;1572.32;1125.42;
ОЭС Центра;06.03.2023;5;29535.21;30939.04;1562.57;1517.40;1786.72;1395.65;
ОЭС Центра;06.03.2023;6;30240.32;31797.35;1646.19;1593.78;1926.55;1493.88;
ОЭС Центра;06.03.2023;7;31835.21;33221.52;1769.86;1706.27;2095.94;1583.87;
ОЭС Центра;06.03.2023;8;33629.81;33800.76;1854.24;1787.16;2154.38;1659.90;
ОЭС Центра;06.03.2023;9;34694.53;35104.22;1871.69;1800.06;2197.20;1649.67;
ОЭС Центра;06.03.2023;10;34986.90;35204.79;1899.92;1823.17;2227.22;1642.33;
ОЭС Центра;06.03.2023;11;34806.97;34315.76;1914.93;1844.87;2243.48;1706.90;
ОЭС Центра;06.03.2023;12;34441.81;34248.46;1885.81;1817.01;2200.90;1682.58;
ОЭС Центра;06.03.2023;13;34508.61;34245.84;1891.65;1822.52;2201.35;1687.01;
ОЭС Центра;06.03.2023;14;34435.08;34230.65;1885.72;1816.77;2190.92;1680.50;
ОЭС Центра;06.03.2023;15;34254.50;34537.17;1853.25;1785.58;2142.10;1652.04;
ОЭС Центра;06.03.2023;16;34071.05;35040.16;1823.10;1755.53;2103.67;1621.57;
ОЭС Центра;06.03.2023;17;33893.68;35026.70;1818.26;1748.63;2085.47;1616.03;
ОЭС Центра;06.03.2023;18;34378.08;35084.39;1849.15;1780.16;2131.72;1633.89;
ОЭС Центра;06.03.2023;19;34475.64;34286.29;1880.15;1812.30;2178.43;1675.07;
ОЭС Центра;06.03.2023;20;33972.22;34157.07;1850.94;1784.56;2138.05;1648.79;
ОЭС Центра;06.03.2023;21;33115.78;33866.09;1803.05;1739.10;2066.89;1612.22;
ОЭС Центра;06.03.2023;22;31523.67;32545.10;1665.22;1612.81;1957.44;1371.80;
ОЭС Центра;06.03.2023;23;30863.15;31709.06;1556.28;1512.93;1792.63;1284.36;
ОЭС Центра;05.03.2023;0;29786.34;30297.60;1547.84;1502.55;1799.03;1236.91;
ОЭС Центра;05.03.2023;1;29017.98;30004.71;1422.40;1381.72;1638.12;1113.80;
ОЭС Центра;05.03.2023;2;28502.94;29926.44;1292.41;1256.40;1483.27;1001.24;
ОЭС Центра;05.03.2023;3;28276.74;29901.74;1261.04;1226.22;1445.13;991.76;
ОЭС Центра;05.03.2023;4;28508.24;29980.01;1326.20;1288.73;1521.02;1027.63;
ОЭС Центра;05.03.2023;5;28903.42;29983.01;1431.24;1389.83;1649.48;1151.29;
ОЭС Центра;05.03.2023;6;28474.10;30004.41;1454.49;1411.92;1670.11;1182.80;
ОЭС Центра;05.03.2023;7;28914.32;30497.64;1560.32;1513.51;1806.65;1252.98;
ОЭС Центра;05.03.2023;8;30132.18;31953.07;1666.14;1611.96;1886.27;1368.75;
ОЭС Центра;05.03.2023;9;31309.35;32531.38;1849.26;1786.85;2117.06;1583.43;
ОЭС Центра;05.03.2023;10;32127.65;32737.67;1896.13;1829.95;2180.82;1652.93;
ОЭС Центра;05.03.2023;11;32400.94;32840.16;1905.84;1839.39;2185.92;1635.40;
ОЭС Центра;05.03.2023;12;32370.01;32801.13;1903.39;1836.62;2189.99;1577.38;
ОЭС Центра;05.03.2023;13;32331.92;32777.25;1900.09;1833.51;2172.26;1559.95;
ОЭС Центра;05.03.2023;14;32253.17;33403.04;1872.78;1805.80;2139.78;1524.99;
ОЭС Центра;05.03.2023;15;32212.33;33409.16;1873.47;1806.47;2133.85;1472.75;
ОЭС Центра;05.03.2023;16;32307.61;33598.35;1872.34;1804.14;2135.86;1516.46;
ОЭС Центра;05.03.2023;17;32610.64;33693.60;1888.27;1818.77;2170.93;1624.82;
ОЭС Центра;05.03.2023;18;33426.79;34045.51;1924.70;1853.21;2225.04;1706.01;
ОЭС Центра;05.03.2023;19;33413.29;33897.70;1928.74;1858.66;2243.36;1690.58;
ОЭС Центра;05.03.2023;20;32975.05;33191.07;1934.01;1866.37;2236.02;1666.51;
ОЭС Центра;05.03.2023;21;32218.36;32803.89;1901.70;1834.34;2191.01;1597.07;
ОЭС Центра;05.03.2023;22;30802.17;32114.66;1752.81;1692.28;2074.13;1377.19;
ОЭС Центра;05.03.2023;23;30491.15;31263.16;1650.57;1598.70;1915.19;1300.05;
ОЭС Центра;04.03.2023;0;29955.33;30613.16;1611.50;1563.38;1869.77;1278.67;
ОЭС Центра;04.03.2023;1;29200.55;30143.03;1518.94;1475.42;1767.03;1149.03;
ОЭС Центра;04.03.2023;2;28678.26;30021.80;1369.35;1330.89;1567.09;1014.68;
ОЭС Центра;04.03.2023;3;28500.89;30017.90;1327.40;1290.26;1516.93;983.12;
ОЭС Центра;04.03.2023;4;28660.54;30024.26;1391.69;1352.55;1592.52;1013.79;
ОЭС Центра;04.03.2023;5;29080.40;30229.25;1534.40;1490.01;1777.75;1146.44;
ОЭС Центра;04.03.2023;6;28773.17;30427.85;1578.16;1530.51;1837.28;1203.81;
ОЭС Центра;04.03.2023;7;29373.52;31212.65;1641.01;1588.02;1920.65;1249.63;
ОЭС Центра;04.03.2023;8;30737.13;32427.81;1790.74;1730.05;2129.43;1393.85;
ОЭС Центра;04.03.2023;9;31944.05;32634.98;1876.95;1810.93;2257.49;1506.70;
ОЭС Центра;04.03.2023;10;32579.06;32856.78;1909.17;1840.96;2309.47;1624.88;
ОЭС Центра;04.03.2023;11;32756.79;32936.83;1915.96;1847.65;2315.26;1612.50;
ОЭС Центра;04.03.2023;12;32608.52;32869.39;1909.61;1841.50;2307.18;1560.62;
ОЭС Центра;04.03.2023;13;32495.35;32806.13;1903.68;1835.81;2297.18;1515.61;
ОЭС Центра;04.03.2023;14;32357.26;33411.40;1871.48;1803.47;2258.12;1496.75;
ОЭС Центра;04.03.2023;15;32240.23;33401.00;1866.70;1799.14;2250.91;1518.56;
ОЭС Центра;04.03.2023;16;32201.24;33571.70;1863.55;1795.54;2247.37;1517.00;
ОЭС Центра;04.03.2023;17;32477.01;33639.64;1878.47;1809.72;2260.91;1577.07;
ОЭС Центра;04.03.2023;18;33171.82;33859.76;1909.72;1838.90;2312.47;1633.39;
ОЭС Центра;04.03.2023;19;33161.38;33694.65;1915.88;1845.92;2321.20;1638.48;
ОЭС Центра;04.03.2023;20;32706.15;32960.29;1915.92;1848.36;2307.63;1612.15;
ОЭС Центра;04.03.2023;21;32017.04;32606.28;1881.81;1814.98;2258.53;1545.65;
ОЭС Центра;04.03.2023;22;30763.28;31854.92;1710.82;1651.90;2023.29;1340.80;
ОЭС Центра;04.03.2023;23;30493.93;30926.54;1624.63;1574.36;1895.92;1256.22;
ОЭС Центра;03.03.2023;0;29918.12;30708.95;1408.50;1367.12;1604.96;1073.18;
ОЭС Центра;03.03.2023;1;29182.03;30581.10;1220.71;1185.68;1387.11;927.19;
ОЭС Центра;03.03.2023;2;28714.47;30412.52;1171.27;1138.14;1324.20;888.52;
ОЭС Центра;03.03.2023;3;28604.17;30433.74;1174.11;1141.03;1327.01;895.88;
ОЭС Центра;03.03.2023;4;28866.10;30655.68;1242.88;1207.58;1405.46;942.68;
ОЭС Центра;03.03.2023;5;29726.35;30772.25;1529.09;1483.61;1744.63;1207.20;
ОЭС Центра;03.03.2023;6;30404.46;31990.00;1679.13;1622.00;1962.26;1344.82;
ОЭС Центра;03.03.2023;7;31969.96;33595.70;1789.10;1726.95;2132.89;1455.78;
ОЭС Центра;03.03.2023;8;33658.63;34075.53;1887.44;1819.88;2197.60;1529.56;
ОЭС Центра;03.03.2023;9;34693.51;35137.31;1907.69;1836.52;2246.69;1618.47;
ОЭС Центра;03.03.2023;10;34886.81;35195.95;1918.05;1845.95;2257.77;1621.53;
ОЭС Центра;03.03.2023;11;34660.93;34242.98;1958.46;1885.91;2289.99;1675.65;
ОЭС Центра;03.03.2023;12;34274.78;34214.60;1932.05;1861.13;2254.15;1553.78;
ОЭС Центра;03.03.2023;13;34353.19;34213.60;1934.65;1863.79;2255.62;1590.27;
ОЭС Центра;03.03.2023;14;34209.88;34184.14;1925.98;1855.40;2241.95;1562.56;
ОЭС Центра;03.03.2023;15;34002.07;34464.02;1893.24;1824.83;2202.95;1523.21;
ОЭС Центра;03.03.2023;16;33862.86;34912.75;1859.23;1791.59;2164.89;1484.11;
ОЭС Центра;03.03.2023;17;33789.24;34907.50;1857.62;1789.96;2156.77;1593.95;
ОЭС Центра;03.03.2023;18;34370.50;35058.71;1892.11;1822.01;2206.29;1630.37;
ОЭС Центра;03.03.2023;19;34405.52;34147.30;1945.40;1873.17;2263.80;1602.42;
ОЭС Центра;03.03.2023;20;33749.25;33855.73;1897.96;1832.52;2200.90;1631.30;
ОЭС Центра;03.03.2023;21;32924.40;33475.94;1850.17;1786.61;2134.67;1525.23;
ОЭС Центра;03.03.2023;22;31389.94;32168.56;1689.95;1631.72;1996.50;1282.50;
ОЭС Центра;03.03.2023;23;30869.04;31362.56;1607.09;1557.78;1861.83;1182.42;
ОЭС Центра;02.03.2023;0;30272.63;31781.96;1231.20;1196.67;1363.40;992.45;
ОЭС Центра;02.03.2023;1;29577.49;31580.12;1170.46;1138.55;1293.21;917.93;
ОЭС Центра;02.03.2023;2;29132.75;31111.47;1153.03;1121.74;1269.13;911.25;
ОЭС Центра;02.03.2023;3;29025.53;31041.36;1173.22;1142.47;1295.10;919.73;
ОЭС Центра;02.03.2023;4;29288.94;31258.57;1256.60;1223.07;1387.09;988.30;
ОЭС Центра;02.03.2023;5;30070.28;31376.05;1479.66;1438.64;1644.14;1260.03;
ОЭС Центра;02.03.2023;6;30710.01;32309.24;1644.23;1593.86;1869.91;1389.33;
ОЭС Центра;02.03.2023;7;32286.10;33929.62;1770.06;1713.45;2057.63;1477.32;
ОЭС Центра;02.03.2023;8;34038.88;34579.41;1880.29;1818.06;2145.63;1636.40;
ОЭС Центра;02.03.2023;9;35046.32;35666.83;1899.15;1833.73;2190.47;1706.02;
ОЭС Центра;02.03.2023;10;35219.72;35713.91;1912.74;1846.40;2209.00;1711.88;
ОЭС Центра;02.03.2023;11;35012.08;34738.10;1959.66;1892.75;2255.53;1723.53;
ОЭС Центра;02.03.2023;12;34583.52;34524.16;1938.77;1872.30;2223.96;1653.69;
ОЭС Центра;02.03.2023;13;34658.23;34532.55;1940.42;1873.83;2224.99;1669.14;
ОЭС Центра;02.03.2023;14;34574.00;34496.96;1934.35;1867.62;2212.28;1655.23;
ОЭС Центра;02.03.2023;15;34454.06;34900.47;1888.97;1825.39;2154.75;1623.42;
ОЭС Центра;02.03.2023;16;34348.89;35350.23;1853.83;1791.14;2109.84;1586.94;
ОЭС Центра;02.03.2023;17;34292.44;35333.42;1851.43;1788.83;2104.94;1643.84;
ОЭС Центра;02.03.2023;18;34948.76;35478.51;1894.69;1829.31;2168.23;1695.79;
ОЭС Центра;02.03.2023;19;34895.53;34641.20;1937.48;1870.36;2209.99;1702.10;
ОЭС Центра;02.03.2023;20;34258.23;34315.43;1900.11;1833.49;2194.88;1639.43;
ОЭС Центра;02.03.2023;21;33278.97;33966.40;1842.21;1778.42;2126.80;1524.03;
ОЭС Центра;02.03.2023;22;31703.00;32587.30;1741.60;1680.04;2003.69;1371.14;
ОЭС Центра;02.03.2023;23;31172.16;31692.85;1643.11;1591.36;1872.85;1270.81;
ОЭС Центра;01.03.2023;0;30278.26;31371.80;1312.87;1274.28;1470.68;1028.34;
ОЭС Центра;01.03.2023;1;29572.34;31290.47;1203.47;1169.23;1352.29;904.36;
ОЭС Центра;01.03.2023;2;29122.72;30952.30;1176.50;1143.38;1303.30;886.95;
ОЭС Центра;01.03.2023;3;29015.38;31011.39;1169.46;1136.77;1291.20;880.18;
ОЭС Центра;01.03.2023;4;29280.68;31429.40;1216.84;1182.77;1343.99;938.26;
ОЭС Центра;01.03.2023;5;30101.69;31581.50;1406.24;1364.62;1562.57;1175.21;
ОЭС Центра;01.03.2023;6;30741.10;32361.20;1579.00;1530.17;1763.25;1299.50;
ОЭС Центра;01.03.2023;7;32375.46;33787.10;1805.40;1743.59;2062.76;1493.73;
ОЭС Центра;01.03.2023;8;34087.74;34629.23;1883.86;1817.63;2154.71;1581.94;
ОЭС Центра;01.03.2023;9;35187.52;35227.29;1969.46;1900.84;2272.39;1732.28;
ОЭС Центра;01.03.2023;10;35393.96;35238.41;1978.73;1909.07;2286.35;1789.85;
ОЭС Центра;01.03.2023;11;35229.86;35168.00;1950.82;1882.54;2248.57;1744.54;
ОЭС Центра;01.03.2023;12;34852.45;35073.62;1926.14;1859.36;2212.50;1667.24;
ОЭС Центра;01.03.2023;13;34924.70;35082.68;1927.94;1861.18;2215.50;1689.91;
ОЭС Центра;01.03.2023;14;34790.52;35496.07;1883.99;1817.04;2164.05;1621.98;
ОЭС Центра;01.03.2023;15;34551.75;35368.99;1870.40;1803.54;2140.95;1570.37;
ОЭС Центра;01.03.2023;16;34463.20;35462.82;1853.76;1786.95;2115.31;1564.02;
ОЭС Центра;01.03.2023;17;34392.22;35447.59;1846.91;1779.85;2103.92;1592.77;
ОЭС Центра;01.03.2023;18;34912.26;35627.53;1876.87;1808.38;2153.11;1633.89;
ОЭС Центра;01.03.2023;19;34902.31;35400.68;1878.31;1809.95;2150.48;1603.96;
ОЭС Центра;01.03.2023;20;34374.84;34608.79;1875.19;1807.23;2134.64;1565.92;
ОЭС Центра;01.03.2023;21;33493.72;34307.40;1813.61;1748.36;2061.35;1494.01;
ОЭС Центра;01.03.2023;22;31970.16;32886.77;1667.00;1611.71;1892.26;1294.84;
ОЭС Центра;01.03.2023;23;31432.36;32104.50;1550.56;1503.24;1730.71;1201.12;
ОЭС Центра;28.02.2023;0;30035.01;32267.36;1216.38;1180.23;1351.53;950.93;
ОЭС Центра;28.02.2023;1;29365.84;31724.69;1172.05;1136.94;1310.74;878.37;
ОЭС Центра;28.02.2023;2;28919.12;31451.71;1132.44;1099.13;1255.58;863.96;
ОЭС Центра;28.02.2023;3;28789.49;31370.93;1135.64;1102.93;1255.65;863.56;
ОЭС Центра;28.02.2023;4;29052.04;31704.25;1208.58;1174.28;1336.75;926.78;
ОЭС Центра;28.02.2023;5;29838.41;32025.55;1400.21;1359.91;1556.57;1107.77;
ОЭС Центра;28.02.2023;6;30774.61;33153.97;1629.16;1577.57;1838.10;1332.52;
ОЭС Центра;28.02.2023;7;32422.12;34248.26;1849.74;1787.21;2116.96;1540.30;
ОЭС Центра;28.02.2023;8;33990.45;34834.17;1921.10;1853.48;2202.08;1640.01;
ОЭС Центра;28.02.2023;9;35106.55;35873.33;1950.49;1878.40;2262.80;1729.35;
ОЭС Центра;28.02.2023;10;35270.91;35926.76;1958.72;1885.88;2275.83;1741.27;
ОЭС Центра;28.02.2023;11;35036.00;35223.61;1973.71;1903.30;2281.13;1716.67;
ОЭС Центра;28.02.2023;12;34631.54;35070.43;1952.15;1882.70;2250.86;1597.75;
ОЭС Центра;28.02.2023;13;34631.62;34887.19;1960.71;1890.72;2257.79;1607.55;
ОЭС Центра;28.02.2023;14;34503.00;34848.62;1955.47;1885.96;2246.95;1597.33;
ОЭС Центра;28.02.2023;15;34313.99;35170.38;1929.56;1859.19;2237.16;1587.33;
ОЭС Центра;28.02.2023;16;34260.16;35488.46;1909.44;1839.46;2182.34;1552.33;
ОЭС Центра;28.02.2023;17;34219.89;35502.29;1908.23;1838.22;2178.92;1590.05;
ОЭС Центра;28.02.2023;18;34842.23;35576.60;1939.71;1868.60;2229.88;1681.84;
ОЭС Центра;28.02.2023;19;34667.37;35484.35;1932.40;1861.92;2217.55;1628.81;
ОЭС Центра;28.02.2023;20;34140.11;34637.80;1928.19;1861.09;2199.17;1597.63;
ОЭС Центра;28.02.2023;21;33364.86;34313.44;1889.60;1824.56;2144.44;1525.68;
ОЭС Центра;28.02.2023;22;31838.57;33167.89;1700.35;1644.54;1931.92;1315.74;
